is_first_funding_the_biggest_funding,First_funding_amount,biggest_funding_amount_corrected,biggest_funding_amount_share_of_total_funding_corrected,average_funding_size_corrected,days_per_funding_corrected,Funding_duration_days_corrected,funding_total_corrected,average_days_per_milestone_corrected,days_from_first_to_last_milestone_corrected,Funnding_rounds_corrected,amount_milestones_corrected,NumContributors,NumPartners,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_FL,state_GA,state_ID,state_IL,state_IN,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_NC,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OR,state_PA,state_RI,state_TN,state_TX,state_UT,state_VA,state_WA,state_WI,state_WV,BusinessField_advertising,BusinessField_analytics,BusinessField_automotive,BusinessField_biotech,BusinessField_cleantech,BusinessField_consulting,BusinessField_ecommerce,BusinessField_education,BusinessField_enterprise,BusinessField_fashion,BusinessField_finance,BusinessField_games_video,BusinessField_hardware,BusinessField_health,BusinessField_hospitality,BusinessField_manufacturing,BusinessField_medical,BusinessField_messaging,BusinessField_mobile,BusinessField_music,BusinessField_network_hosting,BusinessField_news,BusinessField_other,BusinessField_photo_video,BusinessField_public_relations,BusinessField_real_estate,BusinessField_search,BusinessField_security,BusinessField_semiconductor,BusinessField_social,BusinessField_software,BusinessField_sports,BusinessField_transportation,BusinessField_travel,BusinessField_web,Is_Successful
0.6580347321668243,-0.3988698158364919,-0.1370409705751379,0.2968814863272341,-0.15301184521495798,-0.24151672127177018,-0.4507362075123993,-0.11227738221459951,0.4827852630553047,0.6234888339125427,-0.23244962970782385,0.790341552401523,-0.28936770953375013,-0.501208804805391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.5328463584668741,-0.16186129541130745,0.9935382014607759,-0.18190378595707127,-0.9763361614981297,-0.8863363199339681,-0.1274099827924712,0.7806849926887278,0.364986160076893,-0.9687063967652232,-0.16271737843560788,0.26676085722642573,-0.501208804805391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.2936315624166598,-0.1175446648503548,0.9935382014607759,-0.090567973288455,-0.9763361614981297,-0.8863363199339681,-0.10423818815760519,0.3673491178223533,1.3666840211900357,-0.9687063967652232,2.696459414075785,0.26676085722642573,0.5843145934231593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6580347321668243,-0.5350335139929651,-0.16226648507778932,-1.2457155257541797,-0.18283578404552656,-0.9763361614981297,-0.8863363199339681,-0.1274099827924712,-0.23589783468532854,-0.23490863192214193,-0.23244962970782385,-0.16271737843560788,-0.845496276293926,-0.6368992295839597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6580347321668243,0.0860031976632607,-0.047214009354337214,-0.30025284093008736,-0.07689867420443167,0.40685337304560587,0.3464404688146548,-0.0465451484544694,0.035935668605170064,0.7415009241418611,0.5038071373495755,2.696459414075785,-0.28936770953375013,0.31293374386602174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.519676623613966,-0.48308001465789524,-0.07926950347272918,-1.6438050772590607,-0.111482029033353,0.8294946197117473,1.7927467244365958,-0.03618878439186383,1.1344409216284177,0.6305133630928593,1.9763206714643744,-0.16271737843560788,-0.845496276293926,0.8556954429802969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.5352873257735089,-0.16231350592723554,0.9935382014607759,-0.18283578404552656,-0.9763361614981297,-0.8863363199339681,-0.12764642967650044,-0.7944598277479968,-0.8249690830687337,-0.9687063967652232,-1.1157763092727389,-0.28936770953375013,-0.7725896543625285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6580347321668243,1.5222187604315296,0.21885746930006625,0.7944934257083354,-0.021227315507383066,0.01783131645518025,0.5870170014919265,0.07829880631297197,-0.16514664889739053,-0.11268182418463364,1.9763206714643744,0.790341552401523,0.26676085722642573,-0.09413753046968461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6580347321668243,-0.4076872243995566,-0.13867447253340429,-1.0466707500017391,-0.14182786815349474,-0.19348930687789045,-0.4208420821501348,-0.10660265699789764,-0.3364389934366088,-0.4779573415610952,-0.23244962970782385,-0.16271737843560788,-0.28936770953375013,0.17724331908745297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.519676623613966,-0.462490699523161,-0.14278834917153624,-1.0964319439398493,-0.14881785381690926,-0.07822351233257917,-0.35393618252982845,-0.11014936025833631,-0.30292527385284873,-0.45266903651195556,-0.23244962970782385,-0.16271737843560788,0.8228894239866016,0.5843145934231593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.4107979931351321,-0.13925076961490304,0.9935382014607759,-0.13530388153430786,-0.9763361614981297,-0.8863363199339681,-0.11558763859100896,-0.23589783468532854,-0.23490863192214193,-0.9687063967652232,-0.16271737843560788,-0.845496276293926,-1.043970503919666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6580347321668243,-0.0495348317531758,-0.07232361325754598,0.9935382014607759,0.0026318355570717974,-0.9763361614981297,-0.8863363199339681,-0.08059349975468069,-0.7944598277479968,-0.8249690830687337,-0.9687063967652232,-1.1157763092727389,-0.845496276293926,-0.7725896543625285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,0.09692320664491458,-0.04519098230186068,0.9935382014607759,0.05855172086438788,-0.9763361614981297,-0.8863363199339681,-0.06640668671292599,-0.7944598277479968,-0.8249690830687337,-0.9687063967652232,-1.1157763092727389,0.8228894239866016,-0.6368992295839597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.3867797047667295,-0.13480117188974605,0.39640387420345435,-0.1674578342259764,-0.17427834112033858,0.0660051023210304,-0.11133160886529558,0.9594248304687816,1.162972674960855,1.240063904406975,0.790341552401523,-0.845496276293926,0.041552894308884175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,0.43865862957379215,0.018118489928071673,0.9935382014607759,0.1890314532481254,-0.9763361614981297,-0.8863363199339681,-0.03330412294883168,0.2965979320344153,-0.0016942631356318591,-0.9687063967652232,-0.16271737843560788,0.8228894239866016,-0.501208804805391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6580347321668243,-0.0495348317531758,-0.07232361325754598,0.9935382014607759,0.0026318355570717974,-0.9763361614981297,-0.8863363199339681,-0.08059349975468069,0.5274702225003182,0.6726605381747587,-0.9687063967652232,0.790341552401523,0.8228894239866016,-0.09413753046968461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.22040254321761457,-0.10397834937251214,0.9935382014607759,-0.06260803063479696,-0.9763361614981297,-0.8863363199339681,-0.09714478163672784,-0.09067171648903476,-0.026982568184771506,-0.9687063967652232,0.790341552401523,3.047403691027305,0.9913858677588656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.6580347321668243,-0.4937908815607166,-0.15462592715645804,0.9935382014607759,-0.166991816541787,-0.9763361614981297,-0.8863363199339681,-0.12362683264800328,-0.23589783468532854,-0.23490863192214193,-0.9687063967652232,-0.16271737843560788,-0.845496276293926,-0.6368992295839597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.519676623613966,-0.4044971730458617,-0.10631199078416936,-0.8973871681874088,-0.1464878585957711,0.2387574226670269,0.9172759102559918,-0.08059348556786765,0.5051277427778115,0.15565519050345927,1.9763206714643744,-0.16271737843560788,-0.845496276293926,-0.501208804805391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6580347321668243,-0.4289898390006357,-0.1426209679711706,-0.8476259742492988,-0.15114784903804743,0.7766644638784796,0.15426394862866855,-0.11133159467848254,1.2089158540367735,0.6867095965353919,-0.23244962970782385,-0.16271737843560788,0.26676085722642573,-0.3655183800268222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
